Copper T,Copper C,Brass T,Brass C,Ti T,Ti C,PB T,PB C,S T,S C,Al T,Al C
87.324417,5146054.333,61.056187,8121889.635,79.102722,1281162.172,111.635437,42879953.73,95.003899,696688.6383,72.544922,11198630.95
87.4133,5145334.907,61.112194,8120256.438,79.320404,1279045.391,111.710274,42879953.73,95.033897,695823.0408,72.630348,11198630.95
87.479218,5143177.835,61.148521,8120256.438,79.552193,1278028.693,111.771675,42837030.85,95.046005,695574.0304,72.724472,11195479.96
87.538277,5143177.835,61.212215,8121889.635,79.766808,1277559.993,111.84436,42879953.73,95.067215,695515.4656,72.81498,11192330.74
87.622391,5141740.792,61.250397,8116992.013,79.998016,1275610.769,111.923805,42837030.85,95.096893,694798.8464,72.9058,11189183.29
87.702927,5140304.552,61.307941,8125158.001,80.204041,1275143.84,112.002296,42837030.85,95.134148,694039.9659,73.00174,11186037.61
87.788826,5138151.695,61.348866,8115360.785,80.414368,1273745.103,112.08876,42837030.85,95.172928,693719.3999,73.104454,11182893.7
87.869072,5137434.477,61.387024,8115360.785,80.631149,1272426.887,112.165131,42879953.73,95.220207,693646.5853,73.22506,11182893.7
87.945732,5137434.477,61.414406,8121889.635,80.839035,1271768.802,112.256187,42751442.38,95.258354,693486.447,73.33255,11179751.55
88.048065,5136717.458,61.462727,8113730.212,81.040779,1270416.062,112.359169,42837030.85,95.30896,692933.8102,73.454628,11176611.17
88.134277,5136000.641,61.51104,8118623.897,81.25943,1269220.322,112.462761,42708776.27,95.353195,693093.6934,73.551407,11173472.56
88.213936,5135284.023,61.546135,8121889.635,81.457474,1268296.132,112.549835,42837030.85,95.403481,692803.0515,73.646095,11170335.7
88.263451,5134567.605,61.582752,8113730.212,81.678299,1266989.165,112.63327,42708776.27,95.431335,692715.9065,73.739288,11170335.7
88.310875,5134567.605,61.641228,8116992.013,81.888969,1265799.864,112.72802,42794193.82,95.461334,692338.5312,73.848274,11167200.61
88.398315,5132419.55,61.697536,8112100.294,82.102112,1265033.758,112.822136,42666195.23,95.49588,691831.1748,73.945618,11164067.28
88.45977,5130273.291,61.738144,8112100.294,82.313721,1263542.514,112.901924,42751442.38,95.535255,691816.6898,74.065628,11160935.7
88.54747,5130273.291,61.769547,8113730.212,82.555161,1262512.172,112.967026,42708776.27,95.574356,691425.8247,74.177872,11157805.88
88.640854,5130273.291,61.808006,8110471.031,82.791962,1260912.754,113.045578,42708776.27,95.619492,691020.9494,74.289833,11154677.82
88.739037,5128843.449,61.864605,8113730.212,83.019272,1260152.549,113.126274,42708776.27,95.658882,690558.815,74.372307,11154677.82
88.810036,5128128.827,61.912003,8134978.901,83.254578,1259241.513,113.220131,42666195.23,95.700401,690342.4022,74.447937,11151551.51
88.886147,5129558.27,61.949547,8110471.031,83.481888,1257915.278,113.306946,42666195.23,95.738579,690630.9828,74.543823,11148426.95
88.96788,5129558.27,61.981239,8092592.237,83.699715,1257045.272,113.391045,42623699.02,95.781906,690140.5393,74.647133,11145304.14
89.043388,5128843.449,62.012928,8110471.031,83.940895,1255723.656,113.467476,42666195.23,95.821289,689550.0478,74.756111,11145304.14
89.141563,5128843.449,62.055698,8103960.519,84.165787,1254103.757,113.554909,42623699.02,95.84613,689132.9928,74.854057,11142183.08
89.23645,5126700.18,62.102779,8110471.031,84.390999,1253690.035,113.647278,42623699.02,95.888565,688773.8674,74.925224,11139063.77
89.303902,5126700.18,62.151371,8102334.523,84.610397,1252225.4,113.728294,42623699.02,95.924911,688644.6738,75.007698,11135946.2
89.364487,5125272.328,62.196907,8110471.031,84.840538,1251101.084,113.812096,42623699.02,95.96006,688028.0841,75.103577,11135946.2
89.434921,5125272.328,62.23505,8108842.423,85.074707,1250464.868,113.916382,42623699.02,95.983727,687598.5587,75.18425,11132830.38
89.519379,5124558.701,62.289829,8105587.167,85.298424,1248933.122,114.025261,42623699.02,96.022514,687541.3292,75.278938,11129716.3
89.639069,5123132.042,62.354435,8108842.423,85.533241,1247740.218,114.124054,42538960.06,96.067345,686769.6618,75.37542,11126603.96
89.733368,5121706.177,62.43811,8112100.294,85.763123,1246735.476,114.213066,42623699.02,96.098862,686669.7577,75.443893,11123493.37
89.836952,5121706.177,62.500252,8099084.49,85.978592,1245435.439,114.306374,42496716.8,96.135849,686412.9947,75.548111,11120384.51
89.902901,5122419.01,62.549152,8110471.031,86.21711,1244545.551,114.39843,42581287.38,96.185539,685658.0843,75.662735,11120384.51
89.978432,5121706.177,62.580524,8105587.167,86.469185,1243287.051,114.50795,42496716.8,96.222206,685402.0772,75.760994,11117277.39
90.051857,5121706.177,62.603615,8105587.167,86.730804,1241920.396,114.607094,42581287.38,96.256149,684848.0505,75.860748,11117277.39
90.147964,5120993.543,62.635902,8102334.523,86.963226,1240961.839,114.675316,42454557.36,96.292816,684947.4252,75.950676,11114172
90.249466,5120993.543,62.655594,8099084.49,87.207054,1239526.776,114.735893,42496716.8,96.333733,685018.4248,76.034042,11111068.35
90.333366,5120281.106,62.712509,8107214.468,87.443497,1238535.213,114.809944,42496716.8,96.380722,683969.1314,76.120071,11104866.25
90.413651,5118856.828,62.770031,8102334.523,87.697487,1237435.336,114.886436,42496716.8,96.418594,683742.6797,76.222206,11104866.25
90.470375,5116010.646,62.825092,8102334.523,87.935814,1236337.41,114.970291,42496716.8,96.460739,683247.8389,76.324341,11101767.79
90.53846,5116010.646,62.889992,8103960.519,88.185555,1234913.016,115.041901,42454557.36,96.501053,682923.0477,76.408905,11098671.07
90.63578,5115299.596,62.956726,8100709.181,88.427597,1233965.243,115.139519,42454557.36,96.540459,682373.0198,76.513412,11098671.07
90.749222,5116010.646,63.029621,8099084.49,88.668739,1232110.367,115.241753,42454557.36,96.578339,681894.2307,76.637291,11095576.07
90.839394,5116010.646,63.116982,8100709.181,88.906822,1231275.677,115.335403,42412481.49,96.617432,682006.8265,76.758476,11092482.79
90.924202,5116010.646,63.130508,8102334.523,89.145866,1230369.688,115.411301,42454557.36,96.669273,681556.6663,76.878464,11089391.24
90.992867,5116721.895,63.140354,8103960.519,89.370461,1228922.875,115.489662,42412481.49,96.707474,680924.633,76.981194,11086301.41
91.078568,5115299.596,63.160336,8099084.49,89.589813,1227803.933,115.585487,42412481.49,96.750816,681177.3056,77.068428,11086301.41
91.143066,5114588.742,63.188931,8099084.49,89.83844,1226687.027,115.688347,42412481.49,96.79628,680209.7441,77.145554,11083213.31
91.226387,5114588.742,63.245838,8108842.423,90.082161,1225248.858,115.778061,42370488.93,96.824181,680139.7377,77.242012,11077042.25
91.321953,5113167.629,63.324265,8130065.485,90.310814,1224279.998,115.873283,42370488.93,96.861748,679510.3284,77.301575,11077042.25
91.365822,5109618.297,63.394379,8097460.45,90.548409,1222954.787,115.960556,42370488.93,96.900871,679244.9274,77.373032,11073959.3
91.441391,5108909.021,63.429138,8058677.961,90.786034,1221632.442,116.045647,42370488.93,96.943016,678868.1351,77.457596,11073959.3
91.543518,5108199.943,63.472797,8097460.45,91.016884,1222025.272,116.136002,42370488.93,96.986359,678742.6305,77.533234,11070878.07
91.618782,5106073.889,63.521713,8095837.062,91.249298,1219529.743,116.227554,42370488.93,97.027893,678227.1545,77.609467,11067798.55
91.693748,5106782.377,63.565372,8094214.325,91.500214,1217788.928,116.317284,42328579.45,97.069122,677768.0657,77.707138,11064720.74
91.756477,5105365.597,63.610264,8097460.45,91.777641,1216796.406,116.400909,42370488.93,97.113075,677698.561,77.818787,11061644.64
91.785454,5103241.901,63.66901,8094214.325,92.029205,1215522.681,116.490944,42328579.45,97.15036,677379.0229,77.937889,11061644.64
91.844589,5103241.901,63.724052,8092592.237,92.271271,1214427.997,116.592628,42328579.45,97.189781,676754.7105,78.047188,11055497.58
91.908211,5102534.395,63.760639,8097460.45,92.509331,1213335.283,116.699844,42245008.71,97.23436,676782.4333,78.162109,11055497.58
91.999893,5101827.085,63.801842,8094214.325,92.74527,1211893.098,116.806465,42328579.45,97.265579,675993.223,78.262474,11052426.6
92.120285,5101119.971,63.847038,8090970.8,92.960274,1210699.737,116.884583,42203346.96,97.310753,675744.3809,78.372063,11049357.34
92.240662,5100413.053,63.899307,8094214.325,93.200851,1209578.719,116.955963,42286752.79,97.35836,675385.2657,78.469139,11049357.34
92.30159,5098999.805,63.951893,8094214.325,93.4347,1208250.203,117.039284,42203346.96,97.401718,675081.6969,78.580795,11046289.78
92.355682,5098999.805,63.998322,8094214.325,93.662086,1207342.899,117.130295,42245008.71,97.445068,675081.6969,78.677582,11043223.92
92.488914,5098293.474,64.07119,8089350.013,93.896271,1205671.45,117.238762,42203346.96,97.488449,674640.6292,78.752937,11040159.76
92.624252,5096175.656,64.136696,8092592.237,94.130791,1204525.011,117.319344,42203346.96,97.526352,674227.6514,78.841667,11037097.3
92.706718,5095470.108,64.18988,8094214.325,94.386581,1203484.685,117.415253,42161767.31,97.560921,674351.4916,78.939346,11034036.54
92.782013,5094764.755,64.220634,8092592.237,94.625458,1201996.68,117.516998,42203346.96,97.593681,673636.5974,79.036713,11030977.48
92.880615,5095470.108,64.256577,8089350.013,94.867737,1201133.251,117.618149,42161767.31,97.626724,673622.8643,79.119202,11030977.48
92.992973,5095470.108,64.288254,8092592.237,95.118996,1200305.525,117.718979,42161767.31,97.668556,673073.9986,79.214813,11027920.11
93.070045,5094059.597,64.338379,8097460.45,95.362869,1198035.151,117.799606,42161767.31,97.701317,672772.5035,79.313385,11021810.46
93.146553,5093354.635,64.378029,8090970.8,95.583649,1197108.835,117.87561,42161767.31,97.731949,672813.6006,79.405113,11021810.46
93.233788,5091240.917,64.427216,8116992.013,95.813721,1195944.399,117.951942,42120269.51,97.775017,672416.5393,79.493851,11018758.18
93.308205,5089832.747,64.472115,8090970.8,96.073997,1194304.34,118.056496,42120269.51,97.816856,672307.0875,79.585281,11015707.58
93.394867,5089128.953,64.525604,8090970.8,96.326607,1193281.586,118.157349,42120269.51,97.859337,672047.2825,79.705894,11012658.67
93.497093,5089128.953,64.553879,8090970.8,96.58728,1191988.609,118.250557,42120269.51,97.902092,672047.2825,79.816986,11012658.67
93.56881,5089128.953,64.613533,8086110.385,96.810631,1190630.604,118.338226,42078853.31,97.938477,672662.9359,79.919724,11009611.45
93.647713,5089128.953,64.679939,8090970.8,97.059319,1189309.526,118.425308,42078853.31,97.974571,671978.9461,80.012047,11006565.91
93.726334,5087721.951,64.714661,8089350.013,97.293533,1188329.084,118.516693,42078853.31,98.016418,671651.1249,80.094269,11006565.91
93.795677,5087018.741,64.715599,8087729.875,97.547195,1186676.144,118.616066,42078853.31,98.06041,671337.2628,80.202385,11003522.06
93.89222,5087018.741,64.777069,8092592.237,97.774345,1185498.285,118.712044,42078853.31,98.107719,671282.7081,80.320618,11000479.89
93.988762,5084207.845,64.873596,8090970.8,98.009552,1184356.316,118.804657,42037518.49,98.149879,670914.6952,80.432297,10997439.41
94.109222,5082803.562,64.961197,8052250.302,98.250954,1182982.158,118.878883,42078853.31,98.200523,670696.8039,80.547562,10997439.41
94.212074,5080698.591,65.040802,8084491.545,98.524208,1181644.586,118.960785,41996264.79,98.237831,670411.0362,80.660469,10994400.6
94.282318,5077894.673,65.129662,8082873.352,98.788498,1180410.022,119.05127,42078853.31,98.293961,670220.6596,80.762917,10991363.47
94.371719,5078595.362,65.180687,8084491.545,99.037407,1179144.774,119.149117,41955091.98,98.347336,670043.9782,80.861511,10988328.02
94.483215,5076493.874,65.193573,8082873.352,99.292519,1177782.676,119.236244,42037518.49,98.394966,670574.3022,80.954445,10988328.02
94.555565,5075793.765,65.233849,8084491.545,99.532822,1178015.007,119.334114,41955091.98,98.436218,669758.7664,81.049461,10985294.25
94.628838,5074394.125,65.272583,8071564.115,99.789848,1173912.96,119.436264,41996264.79,98.475655,669500.9267,81.157272,10982262.15
94.710167,5072296.112,65.322067,8081255.806,100.034851,1173978.896,119.538147,41913999.82,98.530876,669256.8407,81.263321,10979231.73
94.789398,5071597.16,65.358345,8079638.909,100.278633,1173418.681,119.639091,41996264.79,98.570305,669040.0247,81.364311,10976202.97
94.849503,5070898.4,65.401985,8079638.909,100.511948,1171675.557,119.724083,41872988.08,98.612488,668891.0451,81.466782,10976202.97
94.934113,5069501.459,65.448692,8079638.909,100.763817,1168858.084,119.810623,41913999.82,98.651009,668539.1753,81.577301,10973175.89
95.013962,5067407.489,65.51107,8079638.909,101.014496,1168792.723,119.895943,41955091.98,98.692886,668201.1878,81.648209,10970150.48
95.096191,5066012.469,65.566719,8078022.658,101.26429,1167356.619,119.996292,41913999.82,98.740814,668066.0885,81.72715,10967126.73
95.208649,5063921.38,65.62603,8095837.062,101.513794,1165924.04,120.096367,41913999.82,98.77813,667931.0438,81.829903,10967126.73
95.289413,5062528.279,65.64386,8076407.053,101.752792,1162939.98,120.182922,41913999.82,98.822136,669460.2334,81.934181,10964104.65
95.348038,5060440.065,65.705002,8090970.8,101.994019,1163328.339,120.28727,41872988.08,98.879784,666866.1071,82.035767,10961084.23
95.438942,5057658.457,65.766174,8079638.909,102.245171,1162260.976,120.390137,41832056.52,98.912849,667027.6508,82.12336,10958065.48
95.540642,5057658.457,65.794434,8078022.658,102.509636,1160228.713,120.497269,41955091.98,98.965637,666785.3645,82.228531,10955048.4
95.638756,5056268.799,65.83992,8079638.909,102.764244,1159295.613,120.598564,41832056.52,99.005997,666691.1896,82.325935,10952032.97
95.717415,5056268.799,65.862679,8079638.909,103.023811,1157978.962,120.702049,41750432.99,99.052116,666704.6415,82.426353,10952032.97
95.809845,5055574.257,65.922279,8079638.909,103.292404,1156441.311,120.822716,41832056.52,99.098854,666099.8415,82.53717,10949019.2
95.92234,5054185.744,65.987442,8100709.181,103.543411,1154971.557,120.940331,41832056.52,99.156517,666019.2844,82.6343,10942996.64
95.988457,5052797.994,66.082085,8078022.658,103.791016,1161292.344,121.057014,41832056.52,99.206902,665992.4364,82.733513,10942996.64
96.079994,5050717.797,66.175812,8045832.888,104.060349,1151947.988,121.161148,41832056.52,99.262428,665643.6088,82.82975,10939987.84
96.144012,5050024.779,66.245277,8081255.806,104.321655,1150299.676,121.261574,41750432.99,99.320389,666395.3844,82.929855,10939987.84
96.223892,5049331.951,66.297195,8076407.053,104.584251,1149730.205,121.357391,41832056.52,99.376846,665254.9626,83.028793,10936980.7
96.297508,5047946.865,66.344818,8076407.053,104.867279,1148435.179,121.438469,41709740.56,99.431168,665013.9622,83.146194,10933975.21
96.372894,5045870.659,66.396141,8074792.095,105.11602,1147300.486,121.526024,41832056.52,99.482445,664853.3922,83.242439,10930971.37
96.459671,5044487.471,66.461899,8071564.115,105.355469,1145759.642,121.604675,41669127.38,99.538284,664599.3149,83.337196,10927969.18
96.573685,5043105.041,66.519348,8076407.053,105.633064,1144379.548,121.689468,41791204.9,99.597168,664438.9451,83.42926,10924968.64
96.684387,5041032.816,66.558693,8071564.115,105.908516,1143315.388,121.773026,41669127.38,99.648155,663984.9839,83.526703,10924968.64
96.795418,5041032.816,66.604774,8053856.255,106.166672,1141504.615,121.871651,41750432.99,99.687012,663611.599,83.629814,10918972.5
96.892387,5038272.497,66.661316,8071564.115,106.40255,1140259.145,121.976425,41628593.21,99.730125,663331.8358,83.726067,10918972.5
96.994736,5036204.241,66.717537,8066726.981,106.649292,1139047.426,122.068001,41709740.56,99.788391,663039.0035,83.822639,10915976.89
97.082428,5034137.682,66.783905,8073177.782,106.887703,1137373.905,122.150658,41628593.21,99.846382,663145.4581,83.911438,10912982.93
97.162338,5033449.205,66.863174,8060286.48,107.129555,1136415.401,122.255157,41628593.21,99.896454,662719.8447,83.982353,10909990.62
97.238365,5030697.183,66.916626,8068338.714,107.383224,1134718.798,122.353806,41588137.82,99.949585,662454.1137,84.092323,10909990.62
97.350922,5029322.3,66.975327,8068338.714,107.626068,1133395.888,122.465126,41628593.21,100.000893,662228.4099,84.208252,10904010.9
97.448494,5028635.14,67.043518,8039425.695,107.876083,1132106.717,122.564415,41588137.82,100.060699,661671.4474,84.304832,10904010.9
97.574226,5027948.168,67.099434,8063505.444,108.119621,1130484.086,122.671684,41628593.21,100.122917,661711.1993,84.395134,10901023.5
97.707169,5027261.384,67.186066,8063505.444,108.406303,1129171.025,122.760521,41588137.82,100.175774,661684.6975,84.488129,10898037.74
97.835297,5025202.156,67.258873,8065115.891,108.669472,1128896.584,122.849663,41588137.82,100.227379,661525.731,84.590363,10895053.61
97.938309,5023144.614,67.325554,8063505.444,108.934525,1126918.467,122.939156,41588137.82,100.283852,661009.6171,84.689011,10892071.11
98.011055,5021773.856,67.402664,8060286.48,109.197746,1126007.825,123.029228,41547760.99,100.337585,660837.758,84.762634,10892071.11
98.11615,5021088.757,67.474846,8097460.45,109.449219,1122952.789,123.122688,41547760.99,100.401024,661459.5175,84.846985,10889090.25
98.232948,5020403.845,67.508659,8055462.85,109.703194,1122349.797,123.21862,41547760.99,100.465714,660639.5701,84.938217,10886111.02
98.305702,5017666.065,67.543976,8029834.016,109.963135,1121777.553,123.303802,41547760.99,100.531906,660388.7027,85.042839,10883133.42
98.375778,5016982.087,67.610023,8061895.641,110.204483,1119584.352,123.400055,41507462.48,100.584457,660428.3007,85.1409,10883133.42
